age_1,age_2
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,27
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,28
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
[17;31[,29
